cohort,gsva_version,interface,signature,sample_id,ssgsea_score,cim_z,n_scored,raw_median,z_median,raw_min,raw_max,median_group,at_raw_median
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0352,0.7813010619489151,0.2484866520589778,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,High,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0358,0.8137320875320242,0.5380741637843243,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,High,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0362,0.7458486469015432,-0.06807986021221538,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,Low,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0364,0.6203871989180274,-1.1883672358272506,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,Low,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0368,0.7906016993583187,0.33153516490809404,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,High,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0369,0.5856135785764705,-1.498872562357476,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,Low,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0370,0.6363780016685977,-1.0455799913362749,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,Low,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0372,0.8260346193259895,0.6479275990698218,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,High,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0378,0.8040052860547782,0.45122028894697885,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,High,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0379,0.7443326692258033,-0.08161653366164602,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,Low,FALSE
